GroupID,Date,Category,Total Expense,Group Size,Member Expense Share
17,2022-12,Food,6130.37,10,613.04
17,2022-12,Housing,14981.24,10,1498.12
17,2022-12,Utilities,2296.98,10,229.7
17,2022-12,Transportation,1771.68,10,177.17
17,2022-12,Entertainment,1244.83,10,124.48
17,2022-12,Recurring Payments,2427.64,10,242.76
17,2022-12,Miscellaneous,665.56,10,66.56
17,2022-12,Healthcare,1016.79,10,101.68
17,2022-12,Savings,3374.29,10,337.43
17,2022-12,Taxes,3146.01,10,314.6
17,2023-01,Food,6550.17,10,655.02
17,2023-01,Housing,14981.24,10,1498.12
17,2023-01,Utilities,2365.12,10,236.51
17,2023-01,Transportation,1847.04,10,184.7
17,2023-01,Entertainment,1192.19,10,119.22
17,2023-01,Recurring Payments,2427.64,10,242.76
17,2023-01,Miscellaneous,801.79,10,80.18
17,2023-01,Healthcare,1318.67,10,131.87
17,2023-01,Savings,4529.29,10,452.93
17,2023-01,Taxes,3248.2,10,324.82
17,2023-02,Food,6220.59,10,622.06
17,2023-02,Housing,14981.24,10,1498.12
17,2023-02,Utilities,2251.78,10,225.18
17,2023-02,Transportation,1720.62,10,172.06
17,2023-02,Entertainment,1123.76,10,112.38
17,2023-02,Recurring Payments,2427.64,10,242.76
17,2023-02,Miscellaneous,773.04,10,77.3
17,2023-02,Healthcare,1112.98,10,111.3
17,2023-02,Savings,4864.13,10,486.41
17,2023-02,Taxes,3317.62,10,331.76
17,2023-03,Food,5131.29,10,513.13
17,2023-03,Housing,14981.24,10,1498.12
17,2023-03,Utilities,1905.63,10,190.56
17,2023-03,Transportation,1551.89,10,155.19
17,2023-03,Entertainment,1148.55,10,114.85
17,2023-03,Recurring Payments,2427.64,10,242.76
17,2023-03,Miscellaneous,755,10,75.5
17,2023-03,Healthcare,1166.79,10,116.68
17,2023-03,Savings,3949.54,10,394.95
17,2023-03,Taxes,3325.27,10,332.53
17,2023-04,Food,4522.12,10,452.21
17,2023-04,Housing,14981.24,10,1498.12
17,2023-04,Utilities,1606.46,10,160.65
17,2023-04,Transportation,1781,10,178.1
17,2023-04,Entertainment,976.99,10,97.7
17,2023-04,Recurring Payments,2427.64,10,242.76
17,2023-04,Miscellaneous,548.72,10,54.87
17,2023-04,Healthcare,1321.99,10,132.2
17,2023-04,Savings,4439.79,10,443.98
17,2023-04,Taxes,3612.88,10,361.29
17,2023-05,Food,4881.54,10,488.15
17,2023-05,Housing,14981.24,10,1498.12
17,2023-05,Utilities,2214.53,10,221.45
17,2023-05,Transportation,1491.84,10,149.18
17,2023-05,Entertainment,927.42,10,92.74
17,2023-05,Recurring Payments,2427.64,10,242.76
17,2023-05,Miscellaneous,751.11,10,75.11
17,2023-05,Healthcare,883.14,10,88.31
17,2023-05,Savings,3985.15,10,398.51
17,2023-05,Taxes,3111.34,10,311.13
17,2023-06,Food,4595.6,10,459.56
17,2023-06,Housing,14981.24,10,1498.12
17,2023-06,Utilities,2316.04,10,231.6
17,2023-06,Transportation,1757.22,10,175.72
17,2023-06,Entertainment,1024.09,10,102.41
17,2023-06,Recurring Payments,2427.64,10,242.76
17,2023-06,Miscellaneous,806.93,10,80.69
17,2023-06,Healthcare,1163.21,10,116.32
17,2023-06,Savings,3393.6,10,339.36
17,2023-06,Taxes,3512.79,10,351.28
17,2023-07,Food,5397.36,10,539.74
17,2023-07,Housing,14981.24,10,1498.12
17,2023-07,Utilities,1994.72,10,199.47
17,2023-07,Transportation,1795.77,10,179.58
17,2023-07,Entertainment,1175.42,10,117.54
17,2023-07,Recurring Payments,2427.64,10,242.76
17,2023-07,Miscellaneous,773.81,10,77.38
17,2023-07,Healthcare,1204.12,10,120.41
17,2023-07,Savings,4397.59,10,439.76
17,2023-07,Taxes,2988.16,10,298.82
17,2023-08,Food,5794.6,10,579.46
17,2023-08,Housing,14981.24,10,1498.12
17,2023-08,Utilities,2253.85,10,225.38
17,2023-08,Transportation,1708.46,10,170.85
17,2023-08,Entertainment,1219.84,10,121.98
17,2023-08,Recurring Payments,2427.64,10,242.76
17,2023-08,Miscellaneous,845.04,10,84.5
17,2023-08,Healthcare,1044.53,10,104.45
17,2023-08,Savings,3997.15,10,399.72
17,2023-08,Taxes,2916.89,10,291.69
17,2023-09,Food,4283.51,10,428.35
17,2023-09,Housing,14981.24,10,1498.12
17,2023-09,Utilities,2002.96,10,200.3
17,2023-09,Transportation,1440.83,10,144.08
17,2023-09,Entertainment,1119.48,10,111.95
17,2023-09,Recurring Payments,2427.64,10,242.76
17,2023-09,Miscellaneous,683.21,10,68.32
17,2023-09,Healthcare,1221.1,10,122.11
17,2023-09,Savings,4202.9,10,420.29
17,2023-09,Taxes,2648.73,10,264.87
17,2023-10,Food,5277.36,10,527.74
17,2023-10,Housing,14981.24,10,1498.12
17,2023-10,Utilities,2033.83,10,203.38
17,2023-10,Transportation,1337.14,10,133.71
17,2023-10,Entertainment,1016.85,10,101.69
17,2023-10,Recurring Payments,2427.64,10,242.76
17,2023-10,Miscellaneous,679.64,10,67.96
17,2023-10,Healthcare,1198.21,10,119.82
17,2023-10,Savings,3432.61,10,343.26
17,2023-10,Taxes,3082.91,10,308.29
17,2023-11,Food,5138.56,10,513.86
17,2023-11,Housing,14981.24,10,1498.12
17,2023-11,Utilities,1936.86,10,193.69
17,2023-11,Transportation,1345.67,10,134.57
17,2023-11,Entertainment,857.91,10,85.79
17,2023-11,Recurring Payments,2427.64,10,242.76
17,2023-11,Miscellaneous,688.18,10,68.82
17,2023-11,Healthcare,1104.18,10,110.42
17,2023-11,Savings,4162.2,10,416.22
17,2023-11,Taxes,3151.05,10,315.11
17,2023-12,Food,5807.65,10,580.76
17,2023-12,Housing,14981.24,10,1498.12
17,2023-12,Utilities,2717.13,10,271.71
17,2023-12,Transportation,1773.01,10,177.3
17,2023-12,Entertainment,1107.38,10,110.74
17,2023-12,Recurring Payments,2427.64,10,242.76
17,2023-12,Miscellaneous,717.92,10,71.79
17,2023-12,Healthcare,1200.98,10,120.1
17,2023-12,Savings,4485.05,10,448.5
17,2023-12,Taxes,2764.2,10,276.42
17,2024-01,Food,5134.78,10,513.48
17,2024-01,Housing,14981.24,10,1498.12
17,2024-01,Utilities,1877.04,10,187.7
17,2024-01,Transportation,2069.61,10,206.96
17,2024-01,Entertainment,1327.69,10,132.77
17,2024-01,Recurring Payments,2427.64,10,242.76
17,2024-01,Miscellaneous,842.11,10,84.21
17,2024-01,Healthcare,1056.04,10,105.6
17,2024-01,Savings,3803.17,10,380.32
17,2024-01,Taxes,3236.96,10,323.7
17,2024-02,Food,6241.39,10,624.14
17,2024-02,Housing,14981.24,10,1498.12
17,2024-02,Utilities,2479.57,10,247.96
17,2024-02,Transportation,1982.22,10,198.22
17,2024-02,Entertainment,1264.9,10,126.49
17,2024-02,Recurring Payments,2427.64,10,242.76
17,2024-02,Miscellaneous,684.09,10,68.41
17,2024-02,Healthcare,1340.64,10,134.06
17,2024-02,Savings,4138.66,10,413.87
17,2024-02,Taxes,3025.97,10,302.6
17,2024-03,Food,4990.85,10,499.09
17,2024-03,Housing,14981.24,10,1498.12
17,2024-03,Utilities,2113.83,10,211.38
17,2024-03,Transportation,1708.33,10,170.83
17,2024-03,Entertainment,1060.15,10,106.02
17,2024-03,Recurring Payments,2427.64,10,242.76
17,2024-03,Miscellaneous,742.76,10,74.28
17,2024-03,Healthcare,1213.97,10,121.4
17,2024-03,Savings,3804.76,10,380.48
17,2024-03,Taxes,3323.93,10,332.39
17,2024-04,Food,4845.88,10,484.59
17,2024-04,Housing,14981.24,10,1498.12
17,2024-04,Utilities,2206.25,10,220.62
17,2024-04,Transportation,1578.19,10,157.82
17,2024-04,Entertainment,1138.71,10,113.87
17,2024-04,Recurring Payments,2427.64,10,242.76
17,2024-04,Miscellaneous,772.93,10,77.29
17,2024-04,Healthcare,1402.69,10,140.27
17,2024-04,Savings,4400.16,10,440.02
17,2024-04,Taxes,3118.09,10,311.81
17,2024-05,Food,4579.18,10,457.92
17,2024-05,Housing,14981.24,10,1498.12
17,2024-05,Utilities,1986.71,10,198.67
17,2024-05,Transportation,1628.2,10,162.82
17,2024-05,Entertainment,974.49,10,97.45
17,2024-05,Recurring Payments,2427.64,10,242.76
17,2024-05,Miscellaneous,799.84,10,79.98
17,2024-05,Healthcare,1047.97,10,104.8
17,2024-05,Savings,4456.6,10,445.66
17,2024-05,Taxes,2905.76,10,290.58
17,2024-06,Food,4752.18,10,475.22
17,2024-06,Housing,14981.24,10,1498.12
17,2024-06,Utilities,1739.47,10,173.95
17,2024-06,Transportation,1491.48,10,149.15
17,2024-06,Entertainment,1216.5,10,121.65
17,2024-06,Recurring Payments,2427.64,10,242.76
17,2024-06,Miscellaneous,859.48,10,85.95
17,2024-06,Healthcare,1148.41,10,114.84
17,2024-06,Savings,3255.24,10,325.52
17,2024-06,Taxes,2712.85,10,271.28
17,2024-07,Food,5747.52,10,574.75
17,2024-07,Housing,14981.24,10,1498.12
17,2024-07,Utilities,2278.6,10,227.86
17,2024-07,Transportation,1602.22,10,160.22
17,2024-07,Entertainment,1260.45,10,126.05
17,2024-07,Recurring Payments,2427.64,10,242.76
17,2024-07,Miscellaneous,728,10,72.8
17,2024-07,Healthcare,1241.67,10,124.17
17,2024-07,Savings,4461.64,10,446.16
17,2024-07,Taxes,2943.68,10,294.37
17,2024-08,Food,5790.31,10,579.03
17,2024-08,Housing,14981.24,10,1498.12
17,2024-08,Utilities,2789.27,10,278.93
17,2024-08,Transportation,1852.26,10,185.23
17,2024-08,Entertainment,1059,10,105.9
17,2024-08,Recurring Payments,2427.64,10,242.76
17,2024-08,Miscellaneous,903.31,10,90.33
17,2024-08,Healthcare,1167.19,10,116.72
17,2024-08,Savings,3549.59,10,354.96
17,2024-08,Taxes,2704.23,10,270.42
17,2024-09,Food,5092.11,10,509.21
17,2024-09,Housing,14981.24,10,1498.12
17,2024-09,Utilities,2060.96,10,206.1
17,2024-09,Transportation,1438.46,10,143.85
17,2024-09,Entertainment,1019.07,10,101.91
17,2024-09,Recurring Payments,2427.64,10,242.76
17,2024-09,Miscellaneous,810.66,10,81.07
17,2024-09,Healthcare,1415.02,10,141.5
17,2024-09,Savings,3930.54,10,393.05
17,2024-09,Taxes,3011.56,10,301.16
17,2024-10,Food,5302.42,10,530.24
17,2024-10,Housing,14981.24,10,1498.12
17,2024-10,Utilities,1918.22,10,191.82
17,2024-10,Transportation,1590.34,10,159.03
17,2024-10,Entertainment,1016.15,10,101.61
17,2024-10,Recurring Payments,2427.64,10,242.76
17,2024-10,Miscellaneous,682.65,10,68.27
17,2024-10,Healthcare,1202.68,10,120.27
17,2024-10,Savings,3837.29,10,383.73
17,2024-10,Taxes,2485.98,10,248.6
18,2022-01,Food,4555.3,8,569.41
18,2022-01,Housing,12137,8,1517.12
18,2022-01,Utilities,2006.78,8,250.85
18,2022-01,Transportation,1350.21,8,168.78
18,2022-01,Entertainment,947.02,8,118.38
18,2022-01,Recurring Payments,2032.35,8,254.04
18,2022-01,Miscellaneous,606.63,8,75.83
18,2022-01,Healthcare,815.78,8,101.97
18,2022-01,Savings,3248.58,8,406.07
18,2022-01,Taxes,2421.22,8,302.65
18,2022-02,Food,5554.6,8,694.33
18,2022-02,Housing,12137,8,1517.12
18,2022-02,Utilities,1749.44,8,218.68
18,2022-02,Transportation,1683.81,8,210.48
18,2022-02,Entertainment,888.21,8,111.03
18,2022-02,Recurring Payments,2032.35,8,254.04
18,2022-02,Miscellaneous,609.26,8,76.16
18,2022-02,Healthcare,981.36,8,122.67
18,2022-02,Savings,2877.17,8,359.65
18,2022-02,Taxes,2409.36,8,301.17
18,2022-03,Food,4140.99,8,517.62
18,2022-03,Housing,12137,8,1517.12
18,2022-03,Utilities,1683.42,8,210.43
18,2022-03,Transportation,1058.19,8,132.27
18,2022-03,Entertainment,839.09,8,104.89
18,2022-03,Recurring Payments,2032.35,8,254.04
18,2022-03,Miscellaneous,698.34,8,87.29
18,2022-03,Healthcare,933.98,8,116.75
18,2022-03,Savings,3895.54,8,486.94
18,2022-03,Taxes,2432,8,304
18,2022-04,Food,3632.54,8,454.07
18,2022-04,Housing,12137,8,1517.12
18,2022-04,Utilities,1553.29,8,194.16
18,2022-04,Transportation,1324.34,8,165.54
18,2022-04,Entertainment,779.92,8,97.49
18,2022-04,Recurring Payments,2032.35,8,254.04
18,2022-04,Miscellaneous,417.64,8,52.2
18,2022-04,Healthcare,1037.05,8,129.63
18,2022-04,Savings,3263.33,8,407.92
18,2022-04,Taxes,2351.03,8,293.88
18,2022-05,Food,4148.09,8,518.51
18,2022-05,Housing,12137,8,1517.12
18,2022-05,Utilities,1827.2,8,228.4
18,2022-05,Transportation,1179.32,8,147.41
18,2022-05,Entertainment,964.2,8,120.53
18,2022-05,Recurring Payments,2032.35,8,254.04
18,2022-05,Miscellaneous,587.76,8,73.47
18,2022-05,Healthcare,872.12,8,109.02
18,2022-05,Savings,2777.02,8,347.13
18,2022-05,Taxes,2303.3,8,287.91
18,2022-06,Food,4480.51,8,560.06
18,2022-06,Housing,12137,8,1517.12
18,2022-06,Utilities,1883.86,8,235.48
18,2022-06,Transportation,1308.05,8,163.51
18,2022-06,Entertainment,931.5,8,116.44
18,2022-06,Recurring Payments,2032.35,8,254.04
18,2022-06,Miscellaneous,647.42,8,80.93
18,2022-06,Healthcare,1024.52,8,128.06
18,2022-06,Savings,3386.68,8,423.33
18,2022-06,Taxes,2338.02,8,292.25
18,2022-07,Food,5135.77,8,641.97
18,2022-07,Housing,12137,8,1517.12
18,2022-07,Utilities,2124.86,8,265.61
18,2022-07,Transportation,1518.51,8,189.81
18,2022-07,Entertainment,1008.59,8,126.07
18,2022-07,Recurring Payments,2032.35,8,254.04
18,2022-07,Miscellaneous,630.16,8,78.77
18,2022-07,Healthcare,986.24,8,123.28
18,2022-07,Savings,2822.39,8,352.8
18,2022-07,Taxes,1787.3,8,223.41
18,2022-08,Food,4235.43,8,529.43
18,2022-08,Housing,12137,8,1517.12
18,2022-08,Utilities,1895.18,8,236.9
18,2022-08,Transportation,1472.76,8,184.09
18,2022-08,Entertainment,1044.82,8,130.6
18,2022-08,Recurring Payments,2032.35,8,254.04
18,2022-08,Miscellaneous,471.91,8,58.99
18,2022-08,Healthcare,1011.06,8,126.38
18,2022-08,Savings,3473.51,8,434.19
18,2022-08,Taxes,2571.07,8,321.38
18,2022-09,Food,4155.49,8,519.44
18,2022-09,Housing,12137,8,1517.12
18,2022-09,Utilities,1785.76,8,223.22
18,2022-09,Transportation,1227.11,8,153.39
18,2022-09,Entertainment,813.55,8,101.69
18,2022-09,Recurring Payments,2032.35,8,254.04
18,2022-09,Miscellaneous,645.34,8,80.67
18,2022-09,Healthcare,983.54,8,122.94
18,2022-09,Savings,2996.87,8,374.61
18,2022-09,Taxes,2654.65,8,331.83
18,2022-10,Food,4115.77,8,514.47
18,2022-10,Housing,12137,8,1517.12
18,2022-10,Utilities,1907.33,8,238.42
18,2022-10,Transportation,1058.63,8,132.33
18,2022-10,Entertainment,722.26,8,90.28
18,2022-10,Recurring Payments,2032.35,8,254.04
18,2022-10,Miscellaneous,635.95,8,79.49
18,2022-10,Healthcare,1041.35,8,130.17
18,2022-10,Savings,3130.76,8,391.35
18,2022-10,Taxes,2745.95,8,343.24
18,2022-11,Food,3868.13,8,483.52
18,2022-11,Housing,12137,8,1517.12
18,2022-11,Utilities,1465.13,8,183.14
18,2022-11,Transportation,1536.78,8,192.1
18,2022-11,Entertainment,819.42,8,102.43
18,2022-11,Recurring Payments,2032.35,8,254.04
18,2022-11,Miscellaneous,617.31,8,77.16
18,2022-11,Healthcare,1129.43,8,141.18
18,2022-11,Savings,3249.21,8,406.15
18,2022-11,Taxes,2673.69,8,334.21
18,2022-12,Food,4843.31,8,605.41
18,2022-12,Housing,12137,8,1517.12
18,2022-12,Utilities,2043.2,8,255.4
18,2022-12,Transportation,1333.36,8,166.67
18,2022-12,Entertainment,1064.32,8,133.04
18,2022-12,Recurring Payments,2032.35,8,254.04
18,2022-12,Miscellaneous,731.38,8,91.42
18,2022-12,Healthcare,1117.04,8,139.63
18,2022-12,Savings,2942.5,8,367.81
18,2022-12,Taxes,2637.79,8,329.72
18,2023-01,Food,5121.77,8,640.22
18,2023-01,Housing,12137,8,1517.12
18,2023-01,Utilities,1698.39,8,212.3
18,2023-01,Transportation,1493.34,8,186.67
18,2023-01,Entertainment,973.4,8,121.67
18,2023-01,Recurring Payments,2032.35,8,254.04
18,2023-01,Miscellaneous,609.12,8,76.14
18,2023-01,Healthcare,908.35,8,113.54
18,2023-01,Savings,3373.88,8,421.74
18,2023-01,Taxes,2459.41,8,307.43
18,2023-02,Food,4374.72,8,546.84
18,2023-02,Housing,12137,8,1517.12
18,2023-02,Utilities,2116.98,8,264.62
18,2023-02,Transportation,1366,8,170.75
18,2023-02,Entertainment,928.98,8,116.12
18,2023-02,Recurring Payments,2032.35,8,254.04
18,2023-02,Miscellaneous,665.52,8,83.19
18,2023-02,Healthcare,943.81,8,117.98
18,2023-02,Savings,3174.38,8,396.8
18,2023-02,Taxes,2504.76,8,313.1
18,2023-03,Food,3793.59,8,474.2
18,2023-03,Housing,12137,8,1517.12
18,2023-03,Utilities,1575.07,8,196.88
18,2023-03,Transportation,1134.28,8,141.78
18,2023-03,Entertainment,650.26,8,81.28
18,2023-03,Recurring Payments,2032.35,8,254.04
18,2023-03,Miscellaneous,677.2,8,84.65
18,2023-03,Healthcare,880.18,8,110.02
18,2023-03,Savings,3093.67,8,386.71
18,2023-03,Taxes,2166.33,8,270.79
18,2023-04,Food,4140.72,8,517.59
18,2023-04,Housing,12137,8,1517.12
18,2023-04,Utilities,1562.2,8,195.28
18,2023-04,Transportation,1118.88,8,139.86
18,2023-04,Entertainment,976.47,8,122.06
18,2023-04,Recurring Payments,2032.35,8,254.04
18,2023-04,Miscellaneous,652.27,8,81.53
18,2023-04,Healthcare,873.42,8,109.18
18,2023-04,Savings,3135.96,8,392
18,2023-04,Taxes,2565.14,8,320.64
18,2023-05,Food,4101.18,8,512.65
18,2023-05,Housing,12137,8,1517.12
18,2023-05,Utilities,1570.6,8,196.32
18,2023-05,Transportation,1388.39,8,173.55
18,2023-05,Entertainment,886.65,8,110.83
18,2023-05,Recurring Payments,2032.35,8,254.04
18,2023-05,Miscellaneous,634.64,8,79.33
18,2023-05,Healthcare,887.35,8,110.92
18,2023-05,Savings,3278.67,8,409.83
18,2023-05,Taxes,2469.49,8,308.69
18,2023-06,Food,4614.04,8,576.75
18,2023-06,Housing,12137,8,1517.12
18,2023-06,Utilities,1905.4,8,238.18
18,2023-06,Transportation,1585.26,8,198.16
18,2023-06,Entertainment,887.63,8,110.95
18,2023-06,Recurring Payments,2032.35,8,254.04
18,2023-06,Miscellaneous,529.57,8,66.2
18,2023-06,Healthcare,892.18,8,111.52
18,2023-06,Savings,3413.6,8,426.7
18,2023-06,Taxes,2290.69,8,286.34
18,2023-07,Food,5275.22,8,659.4
18,2023-07,Housing,12137,8,1517.12
18,2023-07,Utilities,1955.17,8,244.4
18,2023-07,Transportation,1372.09,8,171.51
18,2023-07,Entertainment,880.47,8,110.06
18,2023-07,Recurring Payments,2032.35,8,254.04
18,2023-07,Miscellaneous,628.62,8,78.58
18,2023-07,Healthcare,958.48,8,119.81
18,2023-07,Savings,2966.26,8,370.78
18,2023-07,Taxes,2832.61,8,354.08
18,2023-08,Food,4687.85,8,585.98
18,2023-08,Housing,12137,8,1517.12
18,2023-08,Utilities,1618.65,8,202.33
18,2023-08,Transportation,1505.65,8,188.21
18,2023-08,Entertainment,881.25,8,110.16
18,2023-08,Recurring Payments,2032.35,8,254.04
18,2023-08,Miscellaneous,626.4,8,78.3
18,2023-08,Healthcare,1200.68,8,150.09
18,2023-08,Savings,2994.86,8,374.36
18,2023-08,Taxes,2917.97,8,364.75
18,2023-09,Food,4896.34,8,612.04
18,2023-09,Housing,12137,8,1517.12
18,2023-09,Utilities,1382.94,8,172.87
18,2023-09,Transportation,1007.99,8,126
18,2023-09,Entertainment,885.05,8,110.63
18,2023-09,Recurring Payments,2032.35,8,254.04
18,2023-09,Miscellaneous,552.43,8,69.05
18,2023-09,Healthcare,1104.02,8,138
18,2023-09,Savings,2563.95,8,320.49
18,2023-09,Taxes,3011.49,8,376.44
18,2023-10,Food,4368.12,8,546.01
18,2023-10,Housing,12137,8,1517.12
18,2023-10,Utilities,1632.7,8,204.09
18,2023-10,Transportation,1154.8,8,144.35
18,2023-10,Entertainment,780.3,8,97.54
18,2023-10,Recurring Payments,2032.35,8,254.04
18,2023-10,Miscellaneous,661.03,8,82.63
18,2023-10,Healthcare,1004.74,8,125.59
18,2023-10,Savings,3202.02,8,400.25
18,2023-10,Taxes,2142.08,8,267.76
18,2023-11,Food,3316.77,8,414.6
18,2023-11,Housing,12137,8,1517.12
18,2023-11,Utilities,1741.47,8,217.68
18,2023-11,Transportation,1439.88,8,179.99
18,2023-11,Entertainment,823.36,8,102.92
18,2023-11,Recurring Payments,2032.35,8,254.04
18,2023-11,Miscellaneous,522.46,8,65.31
18,2023-11,Healthcare,1035.32,8,129.41
18,2023-11,Savings,3443.77,8,430.47
18,2023-11,Taxes,2076.6,8,259.57
18,2023-12,Food,5217.32,8,652.16
18,2023-12,Housing,12137,8,1517.12
18,2023-12,Utilities,1835.8,8,229.47
18,2023-12,Transportation,1436.98,8,179.62
18,2023-12,Entertainment,846.72,8,105.84
18,2023-12,Recurring Payments,2032.35,8,254.04
18,2023-12,Miscellaneous,678.46,8,84.81
18,2023-12,Healthcare,955.14,8,119.39
18,2023-12,Savings,3080.6,8,385.07
18,2023-12,Taxes,2490.56,8,311.32
18,2024-01,Food,4719.95,8,589.99
18,2024-01,Housing,12137,8,1517.12
18,2024-01,Utilities,2065.84,8,258.23
18,2024-01,Transportation,1629.22,8,203.65
18,2024-01,Entertainment,971.36,8,121.42
18,2024-01,Recurring Payments,2032.35,8,254.04
18,2024-01,Miscellaneous,454.97,8,56.87
18,2024-01,Healthcare,895.25,8,111.91
18,2024-01,Savings,2889.44,8,361.18
18,2024-01,Taxes,2861.73,8,357.72
18,2024-02,Food,4498.91,8,562.36
18,2024-02,Housing,12137,8,1517.12
18,2024-02,Utilities,1679.73,8,209.97
18,2024-02,Transportation,1423.12,8,177.89
18,2024-02,Entertainment,952.54,8,119.07
18,2024-02,Recurring Payments,2032.35,8,254.04
18,2024-02,Miscellaneous,520.9,8,65.11
18,2024-02,Healthcare,887.2,8,110.9
18,2024-02,Savings,3063.88,8,382.99
18,2024-02,Taxes,2458.49,8,307.31
18,2024-03,Food,3239.39,8,404.92
18,2024-03,Housing,12137,8,1517.12
18,2024-03,Utilities,1647.15,8,205.89
18,2024-03,Transportation,1172.56,8,146.57
18,2024-03,Entertainment,873.01,8,109.13
18,2024-03,Recurring Payments,2032.35,8,254.04
18,2024-03,Miscellaneous,581.31,8,72.66
18,2024-03,Healthcare,1094.79,8,136.85
18,2024-03,Savings,3517.36,8,439.67
18,2024-03,Taxes,2735.61,8,341.95
18,2024-04,Food,3553.94,8,444.24
18,2024-04,Housing,12137,8,1517.12
18,2024-04,Utilities,1781.5,8,222.69
18,2024-04,Transportation,1043.92,8,130.49
18,2024-04,Entertainment,864.22,8,108.03
18,2024-04,Recurring Payments,2032.35,8,254.04
18,2024-04,Miscellaneous,588.54,8,73.57
18,2024-04,Healthcare,1017.22,8,127.15
18,2024-04,Savings,2897.64,8,362.2
18,2024-04,Taxes,2528.37,8,316.05
18,2024-05,Food,4022.39,8,502.8
18,2024-05,Housing,12137,8,1517.12
18,2024-05,Utilities,1455.34,8,181.92
18,2024-05,Transportation,1028.53,8,128.57
18,2024-05,Entertainment,704.2,8,88.03
18,2024-05,Recurring Payments,2032.35,8,254.04
18,2024-05,Miscellaneous,654.17,8,81.77
18,2024-05,Healthcare,1055.17,8,131.9
18,2024-05,Savings,3364.41,8,420.55
18,2024-05,Taxes,2245.52,8,280.69
18,2024-06,Food,4660.97,8,582.62
18,2024-06,Housing,12137,8,1517.12
18,2024-06,Utilities,1791.13,8,223.89
18,2024-06,Transportation,1296.38,8,162.05
18,2024-06,Entertainment,966.12,8,120.77
18,2024-06,Recurring Payments,2032.35,8,254.04
18,2024-06,Miscellaneous,694.12,8,86.77
18,2024-06,Healthcare,911.48,8,113.94
18,2024-06,Savings,2666.9,8,333.36
18,2024-06,Taxes,2009.61,8,251.2
18,2024-07,Food,4487.02,8,560.88
18,2024-07,Housing,12137,8,1517.12
18,2024-07,Utilities,1655.57,8,206.95
18,2024-07,Transportation,1285.63,8,160.7
18,2024-07,Entertainment,974.54,8,121.82
18,2024-07,Recurring Payments,2032.35,8,254.04
18,2024-07,Miscellaneous,689.92,8,86.24
18,2024-07,Healthcare,1003.53,8,125.44
18,2024-07,Savings,3508.19,8,438.52
18,2024-07,Taxes,2312.24,8,289.03
18,2024-08,Food,4911.02,8,613.88
18,2024-08,Housing,12137,8,1517.12
18,2024-08,Utilities,1545.85,8,193.23
18,2024-08,Transportation,1297.51,8,162.19
18,2024-08,Entertainment,1010.99,8,126.37
18,2024-08,Recurring Payments,2032.35,8,254.04
18,2024-08,Miscellaneous,546.97,8,68.37
18,2024-08,Healthcare,1044.85,8,130.61
18,2024-08,Savings,3389.74,8,423.72
18,2024-08,Taxes,2066.96,8,258.37
18,2024-09,Food,4385.95,8,548.24
18,2024-09,Housing,12137,8,1517.12
18,2024-09,Utilities,1621.8,8,202.72
18,2024-09,Transportation,1088.84,8,136.1
18,2024-09,Entertainment,821.67,8,102.71
18,2024-09,Recurring Payments,2032.35,8,254.04
18,2024-09,Miscellaneous,585.99,8,73.25
18,2024-09,Healthcare,1080.75,8,135.09
18,2024-09,Savings,3513.52,8,439.19
18,2024-09,Taxes,2723.07,8,340.38
18,2024-10,Food,3916.89,8,489.61
18,2024-10,Housing,12137,8,1517.12
18,2024-10,Utilities,1489.84,8,186.23
18,2024-10,Transportation,1162.01,8,145.25
18,2024-10,Entertainment,756.35,8,94.54
18,2024-10,Recurring Payments,2032.35,8,254.04
18,2024-10,Miscellaneous,567.06,8,70.88
18,2024-10,Healthcare,894.12,8,111.77
18,2024-10,Savings,3247,8,405.88
18,2024-10,Taxes,2395.22,8,299.4
19,2022-01,Food,1641.12,3,547.04
19,2022-01,Housing,4454.85,3,1484.95
19,2022-01,Utilities,726.94,3,242.31
19,2022-01,Transportation,556.18,3,185.39
19,2022-01,Entertainment,399.52,3,133.17
19,2022-01,Recurring Payments,767.39,3,255.8
19,2022-01,Miscellaneous,240.71,3,80.24
19,2022-01,Healthcare,428.1,3,142.7
19,2022-01,Savings,1028.1,3,342.7
19,2022-01,Taxes,981.46,3,327.15
19,2022-02,Food,1698.48,3,566.16
19,2022-02,Housing,4454.85,3,1484.95
19,2022-02,Utilities,717.7,3,239.23
19,2022-02,Transportation,593.67,3,197.89
19,2022-02,Entertainment,317.67,3,105.89
19,2022-02,Recurring Payments,767.39,3,255.8
19,2022-02,Miscellaneous,226.56,3,75.52
19,2022-02,Healthcare,328.07,3,109.36
19,2022-02,Savings,1325.37,3,441.79
19,2022-02,Taxes,853.35,3,284.45
19,2022-03,Food,1339.42,3,446.47
19,2022-03,Housing,4454.85,3,1484.95
19,2022-03,Utilities,550.9,3,183.63
19,2022-03,Transportation,506.53,3,168.84
19,2022-03,Entertainment,329.56,3,109.85
19,2022-03,Recurring Payments,767.39,3,255.8
19,2022-03,Miscellaneous,226.07,3,75.36
19,2022-03,Healthcare,347.15,3,115.72
19,2022-03,Savings,966.57,3,322.19
19,2022-03,Taxes,862.27,3,287.42
19,2022-04,Food,1466.7,3,488.9
19,2022-04,Housing,4454.85,3,1484.95
19,2022-04,Utilities,595.08,3,198.36
19,2022-04,Transportation,482.92,3,160.97
